ID,GENDER,INCOME,FAMILY_STATUS,HOUSING_TYPE,FAM_MEMBERS,STATUS
5009623,M,135000,Married,House,2,C
5009624,M,135000,Married,House,2,C
5009625,F,238500,Married,House,2,C
5009627,F,238500,Married,House,2,C
5009628,F,238500,Married,House,2,C
5009629,F,238500,Married,House,2,C
6153658,F,238500,Married,House,2,C
6153659,F,238500,Married,House,2,C
5009631,F,112500,Married,House,2,C
5009632,F,112500,Married,House,2,C
6153660,F,112500,Married,House,2,C
5009633,M,144000,Married,House,3,C
5009634,M,144000,Married,House,3,C
5009636,F,90000,Married,House,2,C
5009637,F,90000,Married,House,2,C
5009638,F,90000,Married,House,2,C
5009639,F,90000,Married,House,2,X
5009642,M,202500,Single,With parents,1,X
5009643,M,202500,Single,With parents,1,X
5009646,M,117000,Single,House,1,X
5009647,M,117000,Single,House,1,X
5009648,M,117000,Single,House,1,X
5090751,M,117000,Single,House,1,X
6153670,M,117000,Single,House,1,X
5009651,F,135000,Married,House,2,X
5009653,F,135000,Married,House,2,0
5009654,F,135000,Married,House,2,X
5009655,F,135000,Married,House,2,X
5009656,F,135000,Married,House,2,X
5009657,F,135000,Married,House,2,X
5009658,F,135000,Married,House,2,X
6153672,F,135000,Married,House,2,C
5009660,M,225000,Single,House,1,C
5009661,M,225000,Single,House,1,C
5009662,M,225000,Single,House,1,C
5009663,M,225000,Single,House,1,C
5009664,F,126000,Separated,House,1,C
5009665,F,126000,Separated,House,1,C
5009666,F,126000,Separated,House,1,C
5009667,F,126000,Separated,House,1,C
5009668,F,126000,Separated,House,1,C
6153673,F,126000,Separated,House,1,C
5009671,F,135000,Civil marriage,House,2,C
5009672,F,135000,Civil marriage,House,2,C
5009673,F,90000,Widow,House,1,C
5009674,F,90000,Widow,House,1,C
5009675,F,90000,Widow,House,1,C
5009676,F,90000,Widow,House,1,C
5009677,F,90000,Widow,House,1,C
5009678,F,90000,Widow,House,1,C
5009680,F,90000,Widow,House,1,C
5009681,F,90000,Widow,House,1,C
5009682,F,90000,Widow,House,1,C
5009683,F,90000,Widow,House,1,C
5009684,F,90000,Widow,House,1,C
5009685,F,90000,Widow,House,1,0
5009686,F,90000,Widow,House,1,0
5009687,F,90000,Widow,House,1,0
5009688,F,90000,Widow,House,1,0
5009689,F,153000,Separated,House,1,0
5009690,F,153000,Separated,House,1,X
5009691,F,153000,Separated,House,1,0
5009693,F,153000,Separated,House,1,0
6153677,F,153000,Separated,House,1,0
5009694,M,1350000,Married,Municipal apartment,2,0
5009695,M,1350000,Married,Municipal apartment,2,0
5009698,M,1350000,Married,Municipal apartment,2,0
5009699,M,1350000,Married,Municipal apartment,2,0
5009700,M,1350000,Married,Municipal apartment,2,0
5090752,M,1350000,Married,Municipal apartment,2,0
6153678,M,1350000,Married,Municipal apartment,2,0
5009701,F,139500,Married,House,2,X
5009702,F,139500,Married,House,2,0
5009703,F,139500,Married,House,2,0
5009704,F,139500,Married,House,2,0
5009705,F,139500,Married,House,2,0
5009706,F,157500,Married,House,2,0
5009707,F,157500,Married,House,2,0
5009709,F,157500,Married,House,2,0
6153679,F,157500,Married,House,2,0
5009711,F,135000,Civil marriage,With parents,2,0
5009712,F,135000,Civil marriage,With parents,2,0
5009713,M,180000,Single,House,1,0
5009714,M,180000,Single,House,1,C
5009715,M,180000,Single,House,1,C
5009716,M,180000,Single,House,1,C
5009717,M,180000,Single,House,1,C
5009718,M,180000,Single,House,1,C
5009719,F,225000,Single,House,1,C
5009722,F,225000,Single,House,1,C
5009724,F,135000,Married,House,2,C
5009725,F,135000,Married,House,2,C
5009726,F,135000,Married,House,2,C
5009727,F,135000,Married,House,2,C
5009729,M,292500,Married,House,2,C
5009730,M,292500,Married,House,2,0
5009731,M,292500,Married,House,2,0
5009732,F,270000,Married,House,2,0
5009733,F,270000,Married,House,2,0
5009734,F,270000,Married,House,2,0
6153684,F,270000,Married,House,2,0
5009736,F,99000,Married,House,2,0
5009737,F,99000,Married,House,2,0
5009738,F,99000,Married,House,2,0
5009739,F,99000,Married,House,2,0
5009740,F,99000,Married,House,2,0
5009741,F,99000,Married,House,2,0
5009742,F,135000,Married,House,2,0
5009743,F,135000,Married,House,2,0
5009745,F,315000,Married,House,2,0
5009746,F,315000,Married,House,2,0
5009748,F,315000,Married,House,2,C
5009750,F,315000,Married,House,2,C
5009751,F,315000,Married,House,2,C
5009755,F,315000,Married,House,2,C
5090754,F,315000,Married,House,2,C
6153696,F,315000,Married,House,2,C
5009757,M,270000,Single,House,1,C
5009758,M,270000,Single,House,1,C
5009759,M,270000,Single,House,1,C
5009760,M,270000,Single,House,1,C
5009761,M,270000,Single,House,1,C
6153697,M,270000,Single,House,1,C
5009762,M,135000,Separated,House,1,C
5009764,M,135000,Separated,House,1,C
5009765,M,135000,Separated,House,1,C
5009766,M,135000,Separated,House,1,C
5009767,M,135000,Separated,House,1,C
5009768,M,135000,Separated,House,1,C
5009773,M,135000,Separated,House,1,C
5009774,M,135000,Separated,House,1,C
5009775,M,135000,Separated,House,1,C
5009777,M,135000,Separated,House,1,C
5009779,M,135000,Separated,House,1,C
6153698,M,135000,Separated,House,1,C
5009783,M,445500,Married,Municipal apartment,4,C
5009784,M,445500,Married,Municipal apartment,4,C
5009785,F,198000,Widow,House,1,C
5009788,F,198000,Widow,House,1,C
5009789,F,198000,Widow,House,1,0
5009790,F,198000,Widow,House,1,0
5009791,F,198000,Widow,House,1,0
5009792,F,198000,Widow,House,1,0
5009794,F,198000,Widow,House,1,0
5009796,F,198000,Widow,House,1,0
5009797,F,198000,Widow,House,1,X
5009798,F,198000,Widow,House,1,X
6153701,F,198000,Widow,House,1,X
5009799,F,382500,Married,House,2,X
5009800,F,382500,Married,House,2,X
5009801,F,382500,Married,House,2,X
5009802,F,382500,Married,House,2,X
5009803,F,382500,Married,House,2,X
5009804,F,382500,Married,House,2,X
5090756,F,382500,Married,House,2,X
5009805,F,202500,Married,House,3,0
5009806,F,202500,Married,House,3,X
5009807,F,202500,Married,House,3,C
5009808,F,202500,Married,House,3,C
5009809,F,202500,Married,House,3,C
5009810,F,202500,Married,House,3,C
5009811,F,202500,Married,House,3,C
5009812,F,202500,Married,House,3,C
5009813,F,202500,Married,House,3,0
5009814,F,202500,Married,House,3,0
5009816,F,202500,Married,House,3,0
5009817,F,202500,Married,House,3,0
5090772,F,202500,Married,House,3,0
5090773,F,202500,Married,House,3,C
6153702,F,202500,Married,House,3,C
5009819,F,99000,Married,House,2,C
5009820,F,99000,Married,House,2,C
5009821,F,99000,Married,House,2,C
5009822,F,99000,Married,House,2,C
5009823,F,99000,Married,House,2,C
5009824,F,99000,Married,House,2,C
5009825,F,99000,Married,House,2,C
5009826,F,112500,Married,House,2,C
5009827,F,112500,Married,House,2,C
5009828,F,112500,Married,House,2,C
5009829,F,112500,Married,House,2,C
5009830,F,112500,Married,House,2,C
5009831,M,166500,Married,With parents,2,C
5009832,M,166500,Married,With parents,2,C
5009833,M,166500,Married,With parents,2,X
5009834,M,166500,Married,With parents,2,X
5009835,M,166500,Married,With parents,2,0
5009836,M,166500,Married,With parents,2,0
6153704,M,166500,Married,With parents,2,0
5009837,F,135000,Civil marriage,House,2,0
5009838,F,135000,Civil marriage,House,2,1
5009839,M,202500,Civil marriage,House,2,X
5009841,M,202500,Civil marriage,House,2,0
5009843,F,81000,Separated,House,1,0
5009844,M,180000,Married,House,2,0
5009845,M,180000,Married,House,2,0
5009846,M,225000,Civil marriage,House,2,X
5009847,F,99000,Married,House,2,0
5009848,F,99000,Married,House,2,X
5009849,F,99000,Married,House,2,0
5009850,M,360000,Separated,With parents,1,X
5009851,M,360000,Separated,With parents,1,0
5009852,M,360000,Separated,With parents,1,0
5009853,M,360000,Separated,With parents,1,X
5009854,M,360000,Separated,With parents,1,X
5009856,M,360000,Separated,With parents,1,0
5009857,M,360000,Separated,With parents,1,0
5009858,M,360000,Separated,With parents,1,X
5009859,M,360000,Separated,With parents,1,X
5009860,M,360000,Separated,With parents,1,X
5009864,M,225000,Civil marriage,Rent,2,X
5009865,M,225000,Civil marriage,Rent,2,X
5009866,M,225000,Civil marriage,Rent,2,X
5009867,M,225000,Civil marriage,Rent,2,X
5009868,M,225000,Civil marriage,Rent,2,X
5009872,M,427500,Married,House,4,X
5009873,M,427500,Married,House,4,X
5009874,M,427500,Married,House,4,X
5009875,M,427500,Married,House,4,X
6153768,M,427500,Married,House,4,X
5009877,F,157500,Married,House,4,X
5009878,F,157500,Married,House,4,X
5009879,F,144000,Married,Municipal apartment,4,X
5009880,F,157500,Civil marriage,House,2,X
5009881,F,157500,Civil marriage,House,2,X
5009882,F,157500,Civil marriage,House,2,X
5009883,F,157500,Civil marriage,House,2,X
5009884,F,157500,Civil marriage,House,2,X
5009885,F,157500,Civil marriage,House,2,X
5009886,F,157500,Civil marriage,House,2,X
5009887,F,157500,Civil marriage,House,2,X
5009888,F,157500,Civil marriage,House,2,0
6153776,F,157500,Civil marriage,House,2,0
6153777,F,157500,Civil marriage,House,2,0
5009889,M,270000,Single,House,1,0
5009890,M,270000,Single,House,1,0
5009893,F,157500,Married,House,3,0
6153791,F,157500,Married,House,3,0
5009897,F,90000,Married,House,4,0
5009898,F,90000,Married,House,4,0
5009899,F,90000,Married,House,4,0
5009900,M,202500,Married,House,2,0
5009903,M,202500,Married,House,2,0
5009906,M,202500,Married,House,2,0
5009907,M,202500,Married,House,2,0
5009908,M,202500,Married,House,2,0
5009909,M,202500,Married,House,2,0
5009910,M,202500,Married,House,2,0
5009911,M,202500,Married,House,2,0
5009914,F,99000,Married,House,4,0
5009915,F,99000,Married,House,4,0
5009916,F,99000,Married,House,4,0
5009917,F,99000,Married,House,4,0
5009918,F,99000,Married,House,4,0
5009919,F,99000,Married,House,4,0
5009922,M,360000,Married,House,2,C
5009923,M,360000,Married,House,2,C
5009924,M,360000,Married,House,2,C
5009925,M,360000,Married,House,2,C
5009927,M,360000,Married,House,2,0
5009928,M,360000,Married,House,2,0
5009929,M,360000,Married,House,2,0
5009930,M,360000,Married,House,2,0
5009931,M,360000,Married,House,2,0
5009932,M,360000,Married,House,2,0
6153619,M,360000,Married,House,2,0
6153644,M,360000,Married,House,2,0
6153645,M,360000,Married,House,2,0
6153646,M,360000,Married,House,2,0
5009934,F,157500,Married,House,4,0
5009935,F,157500,Married,House,4,0
5009938,F,157500,Married,House,4,0
5009939,F,157500,Married,House,4,0
5009940,F,157500,Married,House,4,0
5009941,F,157500,Married,House,4,X
5009942,F,157500,Married,House,4,C
5009943,F,157500,Married,House,4,C
6153647,F,157500,Married,House,4,C
6153648,F,157500,Married,House,4,C
5009944,F,135000,Single,House,1,C
5009945,F,99000,Married,House,4,C
5009946,F,90000,Married,House,4,C
5009947,F,90000,Married,House,4,C
5009949,F,90000,Married,House,4,C
5009950,F,90000,Married,House,4,C
5009951,M,90000,Civil marriage,House,2,C
5009952,M,112500,Married,House,2,C
5009954,M,112500,Married,House,2,C
5009955,M,112500,Married,House,2,C
5009957,F,135000,Married,House,3,C
5009958,F,135000,Married,House,3,C
5009960,F,135000,Married,House,3,C
5009961,F,135000,Married,House,3,C
6153725,F,135000,Married,House,3,C
5009965,F,180000,Married,House,2,C
5009966,F,180000,Married,House,2,C
5009967,F,180000,Married,House,2,C
5009968,F,180000,Married,House,2,C
5009969,F,180000,Married,House,2,C
5009970,F,180000,Married,House,2,0
5009971,F,180000,Married,House,2,0
5009978,F,180000,Married,House,2,0
5009979,F,180000,Married,House,2,0
5009980,F,180000,Married,House,2,0
5009981,F,180000,Married,House,2,0
5009983,F,180000,Married,House,2,C
5009984,F,180000,Married,House,2,C
5009985,F,180000,Married,House,2,C
5009986,F,180000,Married,House,2,C
6153743,F,180000,Married,House,2,C
5009988,M,495000,Single,House,1,C
5009989,M,495000,Single,House,1,C
5009990,M,495000,Single,House,1,C
5009991,M,157500,Married,Office apartment,4,C
5009992,M,157500,Married,Office apartment,4,C
5009993,F,135000,Married,House,2,C
5009994,M,360000,Married,House,3,C
5009995,M,360000,Married,House,3,C
5009996,M,360000,Married,House,3,C
5009997,M,360000,Married,House,3,C
5009998,M,360000,Married,House,3,C
5009999,F,157500,Married,House,3,C
5010000,F,157500,Married,House,3,C
5010001,F,157500,Married,House,4,C
5010002,F,157500,Married,House,4,C
5010003,F,157500,Married,House,4,C
5010004,F,157500,Married,House,4,C
5010005,M,157500,Married,House,2,C
5010006,M,157500,Married,House,2,C
6153778,M,157500,Married,House,2,C
5010007,F,112500,Civil marriage,House,3,C
5010009,F,112500,Civil marriage,House,3,0
5010010,F,112500,Civil marriage,House,3,0
5010011,F,112500,Civil marriage,House,3,0
5010012,F,112500,Civil marriage,House,3,0
6153779,F,112500,Civil marriage,House,3,0
6153780,F,112500,Civil marriage,House,3,0
5010015,F,112500,Separated,House,2,C
5010016,F,112500,Separated,House,2,C
5010017,F,112500,Separated,House,2,C
5010018,F,112500,Separated,House,2,C
5010019,F,112500,Separated,House,2,C
6153781,F,112500,Separated,House,2,C
5010020,F,99000,Single,With parents,1,C
5010021,F,99000,Single,With parents,1,C
5010023,F,135000,Married,House,2,C
5010025,F,135000,Married,House,2,C
5010026,F,135000,Married,House,2,C
5010027,F,135000,Married,House,2,C
5010028,F,135000,Married,House,2,C
5010031,M,85500,Married,House,2,C
5010032,M,85500,Married,House,2,C
5010036,F,292500,Civil marriage,House,2,C
5010037,F,292500,Civil marriage,House,2,C
5010038,F,292500,Civil marriage,House,2,C
5010039,F,292500,Civil marriage,House,2,C
5010040,F,292500,Civil marriage,House,2,C
6153814,F,292500,Civil marriage,House,2,C
6153815,F,292500,Civil marriage,House,2,C
5010041,F,67500,Married,House,2,C
5010042,F,67500,Married,House,2,C
5010043,F,67500,Married,House,2,C
5010044,F,67500,Married,House,2,0
5010045,F,67500,Married,House,2,X
5010046,F,67500,Married,House,2,X
5010047,F,67500,Married,House,2,X
5010048,F,67500,Married,House,2,X
5010049,F,67500,Married,House,2,X
5010052,F,90000,Married,House,2,X
5010053,F,90000,Married,House,2,X
5010055,F,90000,Married,House,2,X
5010056,F,90000,Married,House,2,X
6153595,F,90000,Married,House,2,X
6153596,F,90000,Married,House,2,X
5010057,M,112500,Single,House,1,X
5010058,M,112500,Single,House,1,X
5010059,F,112500,Married,House,2,0
5010060,F,112500,Married,House,2,0
5010061,F,112500,Married,House,2,X
5010062,F,112500,Married,House,2,0
5010063,F,112500,Married,House,2,0
5010064,F,112500,Married,House,2,0
5010066,F,112500,Married,House,2,0
6153597,F,112500,Married,House,2,0
6153620,F,112500,Married,House,2,0
6153621,F,112500,Married,House,2,0
5010067,F,360000,Widow,House,1,X
5010068,F,360000,Widow,House,1,X
5010070,F,279000,Single,House,1,X
5010072,F,157500,Married,House,2,X
5010073,F,157500,Married,House,2,X
5010075,F,157500,Married,House,2,X
5010076,F,157500,Married,House,2,0
6153622,F,157500,Married,House,2,0
5010077,M,157500,Married,Municipal apartment,4,0
5010078,M,157500,Married,Municipal apartment,4,0
5010079,M,157500,Married,Municipal apartment,4,0
5010081,M,135000,Married,House,2,0
5010083,M,135000,Married,House,2,0
5010084,M,135000,Married,House,2,0
5010085,M,135000,Married,House,2,0
5010086,M,135000,Married,House,2,0
5010087,M,135000,Married,House,2,0
5090855,M,135000,Married,House,2,X
5010088,F,112500,Single,With parents,1,X
5010089,F,225000,Married,House,2,X
5010090,F,225000,Married,House,2,X
5010091,F,225000,Married,House,2,X
5010092,F,225000,Married,House,2,X
5010093,F,225000,Married,House,2,0
5010094,F,225000,Married,House,2,0
5010099,F,306000,Married,House,4,0
5010101,F,306000,Married,House,4,0
5010102,F,306000,Married,House,4,0
5010104,F,166500,Married,House,2,0
5010105,F,166500,Married,House,2,0
5010106,F,166500,Married,House,2,0
5010108,F,135000,Married,House,2,0
5010109,F,135000,Married,House,2,0
5010110,F,135000,Married,House,2,0
5010111,F,135000,Married,House,2,X
5010112,F,135000,Married,House,2,0
5010113,F,202500,Widow,House,1,0
5010114,F,202500,Widow,House,1,0
5010115,F,202500,Widow,House,1,0
5010116,F,202500,Widow,House,1,0
6153663,F,202500,Widow,House,1,0
5010117,F,67500,Married,Municipal apartment,3,0
5010118,M,180000,Single,House,1,0
5010119,M,315000,Married,House,2,0
5010120,M,315000,Married,House,2,0
5010121,M,315000,Married,House,2,0
5010122,M,315000,Married,House,2,0
5010123,M,315000,Married,House,2,0
5010124,F,202500,Married,House,3,0
5010126,F,270000,Married,House,4,0
5010127,F,270000,Married,House,4,0
5010128,F,270000,Married,House,4,0
5010129,F,270000,Married,House,4,0
5010133,F,270000,Married,House,4,0
5010135,F,270000,Married,House,4,0
5010136,F,270000,Married,House,4,0
5010137,F,270000,Married,House,4,0
6153705,F,270000,Married,House,4,0
6153706,F,270000,Married,House,4,0
6153707,F,270000,Married,House,4,0
5010138,M,112500,Married,House,2,0
5010139,M,112500,Married,House,2,0
5010140,M,112500,Married,House,2,0
5010141,M,112500,Married,House,2,0
5010143,M,112500,Married,House,2,0
5010144,M,112500,Married,House,2,0
5010145,M,112500,Married,House,2,0
5010146,M,112500,Married,House,2,0
6153713,M,112500,Married,House,2,0
6153714,M,112500,Married,House,2,0
5010147,F,157500,Married,House,3,0
5010150,F,157500,Married,House,3,0
5010151,F,157500,Married,House,3,C
5010152,F,157500,Married,House,3,C
5010153,F,157500,Married,House,3,C
5010154,F,157500,Married,House,3,C
5010156,F,157500,Married,House,3,C
5090887,F,157500,Married,House,3,C
5010158,M,202500,Married,House,2,C
5010159,M,202500,Married,House,2,0
5010160,M,252000,Married,House,2,0
5010161,M,252000,Married,House,2,0
5010162,M,252000,Married,House,2,0
5010163,M,252000,Married,House,2,0
5010164,M,252000,Married,House,2,0
5010165,F,135000,Married,House,2,0
5010166,F,135000,Married,House,2,0
5010170,F,135000,Married,House,2,0
5010172,F,135000,Married,House,2,0
5010173,F,135000,Married,House,2,0
6153758,F,135000,Married,House,2,0
5010174,M,90000,Married,House,2,0
5010175,M,225000,Civil marriage,House,4,0
5010176,M,225000,Civil marriage,House,4,0
5010177,M,225000,Civil marriage,House,4,0
5010178,M,225000,Civil marriage,House,4,0
5010179,M,225000,Civil marriage,House,4,C
5010182,M,247500,Single,House,2,C
5010183,M,247500,Single,House,2,C
5010184,M,247500,Single,House,2,C
5010185,M,247500,Single,House,2,C
5010186,M,247500,Single,House,2,C
5010187,M,247500,Single,House,2,C
6153762,M,247500,Single,House,2,C
6153763,M,247500,Single,House,2,C
5010188,F,76500,Married,House,2,C
5010190,F,76500,Married,House,2,C
6153769,F,76500,Married,House,2,C
5010192,F,126000,Married,House,2,C
5010193,F,126000,Married,House,2,C
5010195,M,360000,Married,House,2,C
5010196,F,135000,Single,House,1,C
5010197,F,135000,Single,House,1,C
5010198,M,135000,Married,With parents,2,C
5010199,M,135000,Married,With parents,2,C
5010200,M,135000,Married,With parents,2,C
5010201,M,135000,Married,With parents,2,C
5010202,M,135000,Married,With parents,2,C
5010203,M,135000,Married,With parents,2,C
5010204,M,135000,Married,With parents,2,C
5010205,M,135000,Married,With parents,2,C
